,IMG,LABEL
1130,"[[[ 19  19  19]
  [ 17  17  17]
  [ 16  16  16]
  ...
  [  4   4   4]
  [  4   4   4]
  [  5   5   5]]

 [[ 26  26  26]
  [ 24  24  24]
  [ 22  22  22]
  ...
  [  4   4   4]
  [  4   4   4]
  [  4   4   4]]

 [[ 79  79  79]
  [ 71  71  71]
  [ 44  44  44]
  ...
  [  1   1   1]
  [  2   2   2]
  [  3   3   3]]

 ...

 [[ 51  51  51]
  [ 78  78  78]
  [161 161 161]
  ...
  [  9   9   9]
  [ 10  10  10]
  [ 33  33  33]]

 [[ 25  25  25]
  [ 80  80  80]
  [162 162 162]
  ...
  [ 10  10  10]
  [  9   9   9]
  [ 31  31  31]]

 [[ 23  23  23]
  [ 82  82  82]
  [160 160 160]
  ...
  [ 10  10  10]
  [  8   8   8]
  [ 28  28  28]]]",0
1131,"[[[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [  4   4   4]
  [  4   4   4]
  [  5   5   5]]

 [[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [  3   3   3]
  [  3   3   3]
  [  2   2   2]]

 [[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [  8   8   8]
  [  8   8   8]
  [  7   7   7]]

 ...

 [[ 30  30  30]
  [ 58  58  58]
  [165 165 165]
  ...
  [155 155 155]
  [137 137 137]
  [103 103 103]]

 [[ 18  18  18]
  [ 54  54  54]
  [197 197 197]
  ...
  [152 152 152]
  [132 132 132]
  [106 106 106]]

 [[ 19  19  19]
  [120 120 120]
  [201 201 201]
  ...
  [150 150 150]
  [130 130 130]
  [108 108 108]]]",0
1132,"[[[ 28  28  28]
  [ 21  21  21]
  [  9   9   9]
  ...
  [  2   2   2]
  [  3   3   3]
  [  3   3   3]]

 [[  5   5   5]
  [ 14  14  14]
  [ 21  21  21]
  ...
  [  2   2   2]
  [  3   3   3]
  [  3   3   3]]

 [[ 15  15  15]
  [ 23  23  23]
  [ 32  32  32]
  ...
  [  2   2   2]
  [  2   2   2]
  [  2   2   2]]

 ...

 [[  7   7   7]
  [ 10  10  10]
  [ 14  14  14]
  ...
  [107 107 107]
  [ 60  60  60]
  [ 14  14  14]]

 [[  6   6   6]
  [ 11  11  11]
  [ 15  15  15]
  ...
  [113 113 113]
  [ 75  75  75]
  [  9   9   9]]

 [[ 11  11  11]
  [  9   9   9]
  [ 12  12  12]
  ...
  [110 110 110]
  [ 76  76  76]
  [ 14  14  14]]]",0
1133,"[[[ 95  95  95]
  [ 82  82  82]
  [ 81  81  81]
  ...
  [  0   0   0]
  [  1   1   1]
  [  1   1   1]]

 [[136 136 136]
  [139 139 139]
  [146 146 146]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[208 208 208]
  [206 206 206]
  [203 203 203]
  ...
  [  2   2   2]
  [  2   2   2]
  [  2   2   2]]

 ...

 [[201 201 201]
  [222 222 222]
  [233 233 233]
  ...
  [ 71  71  71]
  [ 46  46  46]
  [ 25  25  25]]

 [[211 211 211]
  [228 228 228]
  [233 233 233]
  ...
  [ 71  71  71]
  [ 47  47  47]
  [ 24  24  24]]

 [[219 219 219]
  [234 234 234]
  [239 239 239]
  ...
  [ 69  69  69]
  [ 44  44  44]
  [ 23  23  23]]]",0
1134,"[[[  4   4   4]
  [  6   6   6]
  [  6   6   6]
  ...
  [103 103 103]
  [117 117 117]
  [136 136 136]]

 [[  6   6   6]
  [  6   6   6]
  [  7   7   7]
  ...
  [111 111 111]
  [111 111 111]
  [131 131 131]]

 [[  6   6   6]
  [  6   6   6]
  [  6   6   6]
  ...
  [109 109 109]
  [103 103 103]
  [125 125 125]]

 ...

 [[249 249 249]
  [247 247 247]
  [246 246 246]
  ...
  [114 114 114]
  [ 99  99  99]
  [ 76  76  76]]

 [[248 248 248]
  [248 248 248]
  [249 249 249]
  ...
  [139 139 139]
  [119 119 119]
  [ 84  84  84]]

 [[250 250 250]
  [251 251 251]
  [252 252 252]
  ...
  [154 154 154]
  [140 140 140]
  [100 100 100]]]",0
1135,"[[[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [  5   5   5]
  [  5   5   5]
  [  4   4   4]]

 [[  4   4   4]
  [  5   5   5]
  [  5   5   5]
  ...
  [  6   6   6]
  [  7   7   7]
  [  4   4   4]]

 [[  6   6   6]
  [  5   5   5]
  [  5   5   5]
  ...
  [  6   6   6]
  [  6   6   6]
  [  8   8   8]]

 ...

 [[165 165 165]
  [183 183 183]
  [198 198 198]
  ...
  [ 81  81  81]
  [ 54  54  54]
  [ 30  30  30]]

 [[172 172 172]
  [194 194 194]
  [206 206 206]
  ...
  [ 72  72  72]
  [ 48  48  48]
  [ 27  27  27]]

 [[183 183 183]
  [199 199 199]
  [204 204 204]
  ...
  [ 58  58  58]
  [ 40  40  40]
  [ 22  22  22]]]",0
1136,"[[[  1   1   1]
  [  1   1   1]
  [  2   2   2]
  ...
  [  2   2   2]
  [  1   1   1]
  [  1   1   1]]

 [[  1   1   1]
  [  1   1   1]
  [  2   2   2]
  ...
  [  6   6   6]
  [  8   8   8]
  [  1   1   1]]

 [[  1   1   1]
  [  8   8   8]
  [ 14  14  14]
  ...
  [ 63  63  63]
  [ 22  22  22]
  [  6   6   6]]

 ...

 [[  8   8   8]
  [ 59  59  59]
  [149 149 149]
  ...
  [163 163 163]
  [ 90  90  90]
  [ 12  12  12]]

 [[  8   8   8]
  [ 29  29  29]
  [ 42  42  42]
  ...
  [ 45  45  45]
  [ 36  36  36]
  [ 12  12  12]]

 [[  5   5   5]
  [  8   8   8]
  [  9   9   9]
  ...
  [  9   9   9]
  [  9   9   9]
  [  6   6   6]]]",0
1137,"[[[  8   8   8]
  [  8   8   8]
  [  8   8   8]
  ...
  [ 20  20  20]
  [ 20  20  20]
  [ 20  20  20]]

 [[  8   8   8]
  [  8   8   8]
  [  7   7   7]
  ...
  [ 19  19  19]
  [ 19  19  19]
  [ 20  20  20]]

 [[  8   8   8]
  [  7   7   7]
  [  4   4   4]
  ...
  [ 19  19  19]
  [ 19  19  19]
  [ 20  20  20]]

 ...

 [[  6   6   6]
  [  5   5   5]
  [  9   9   9]
  ...
  [102 102 102]
  [ 67  67  67]
  [ 23  23  23]]

 [[  6   6   6]
  [  5   5   5]
  [  6   6   6]
  ...
  [112 112 112]
  [ 68  68  68]
  [ 25  25  25]]

 [[  7   7   7]
  [  6   6   6]
  [  8   8   8]
  ...
  [117 117 117]
  [ 69  69  69]
  [ 27  27  27]]]",0
1138,"[[[  8   8   8]
  [  8   8   8]
  [  8   8   8]
  ...
  [  7   7   7]
  [  7   7   7]
  [ 48  48  48]]

 [[  8   8   8]
  [  8   8   8]
  [  8   8   8]
  ...
  [  7   7   7]
  [  7   7   7]
  [ 42  42  42]]

 [[  8   8   8]
  [  8   8   8]
  [ 75  75  75]
  ...
  [  7   7   7]
  [  7   7   7]
  [ 38  38  38]]

 ...

 [[ 85  85  85]
  [136 136 136]
  [144 144 144]
  ...
  [ 34  34  34]
  [ 59  59  59]
  [ 92  92  92]]

 [[ 91  91  91]
  [138 138 138]
  [157 157 157]
  ...
  [ 24  24  24]
  [ 56  56  56]
  [ 78  78  78]]

 [[ 92  92  92]
  [135 135 135]
  [168 168 168]
  ...
  [ 15  15  15]
  [ 47  47  47]
  [ 53  53  53]]]",0
1139,"[[[ 18  18  18]
  [ 12  12  12]
  [ 12  12  12]
  ...
  [ 43  43  43]
  [ 39  39  39]
  [ 23  23  23]]

 [[ 14  14  14]
  [ 12  12  12]
  [ 12  12  12]
  ...
  [ 86  86  86]
  [ 98  98  98]
  [ 57  57  57]]

 [[ 12  12  12]
  [ 12  12  12]
  [ 10  10  10]
  ...
  [113 113 113]
  [120 120 120]
  [ 98  98  98]]

 ...

 [[ 51  51  51]
  [ 58  58  58]
  [ 15  15  15]
  ...
  [199 199 199]
  [197 197 197]
  [ 71  71  71]]

 [[ 14  14  14]
  [ 32  32  32]
  [  4   4   4]
  ...
  [198 198 198]
  [193 193 193]
  [ 66  66  66]]

 [[ 55  55  55]
  [ 48  48  48]
  [ 53  53  53]
  ...
  [197 197 197]
  [185 185 185]
  [119 119 119]]]",0
1140,"[[[  6   6   6]
  [  6   6   6]
  [  7   7   7]
  ...
  [  6   6   6]
  [  9   9   9]
  [  8   8   8]]

 [[  2   2   2]
  [  4   4   4]
  [  6   6   6]
  ...
  [ 79  79  79]
  [  7   7   7]
  [  8   8   8]]

 [[  4   4   4]
  [  8   8   8]
  [  8   8   8]
  ...
  [ 42  42  42]
  [ 11  11  11]
  [ 12  12  12]]

 ...

 [[ 65  65  65]
  [108 108 108]
  [131 131 131]
  ...
  [ 25  25  25]
  [ 54  54  54]
  [ 19  19  19]]

 [[ 63  63  63]
  [ 99  99  99]
  [127 127 127]
  ...
  [ 22  22  22]
  [ 49  49  49]
  [ 18  18  18]]

 [[ 64  64  64]
  [ 98  98  98]
  [122 122 122]
  ...
  [ 19  19  19]
  [ 41  41  41]
  [ 15  15  15]]]",0
1141,"[[[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  1   1   1]
  [  1   1   1]
  [  1   1   1]]

 [[  1   1   1]
  [  1   1   1]
  [  1   1   1]
  ...
  [  2   2   2]
  [  2   2   2]
  [  2   2   2]]

 [[  0   0   0]
  [  1   1   1]
  [  2   2   2]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 ...

 [[ 89  89  89]
  [114 114 114]
  [154 154 154]
  ...
  [229 229 229]
  [227 227 227]
  [221 221 221]]

 [[122 122 122]
  [149 149 149]
  [172 172 172]
  ...
  [232 232 232]
  [231 231 231]
  [231 231 231]]

 [[170 170 170]
  [180 180 180]
  [190 190 190]
  ...
  [237 237 237]
  [235 235 235]
  [236 236 236]]]",0
1142,"[[[ 3  3  3]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [22 22 22]
  [ 8  8  8]
  [ 1  1  1]]

 [[ 2  2  2]
  [ 4  4  4]
  [12 12 12]
  ...
  [41 41 41]
  [12 12 12]
  [ 2  2  2]]

 [[ 6  6  6]
  [15 15 15]
  [22 22 22]
  ...
  [70 70 70]
  [15 15 15]
  [ 5  5  5]]

 ...

 [[32 32 32]
  [40 40 40]
  [55 55 55]
  ...
  [48 48 48]
  [21 21 21]
  [ 7  7  7]]

 [[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [10 10 10]
  [ 9  9  9]
  [ 8  8  8]]

 [[11 11 11]
  [11 11 11]
  [11 11 11]
  ...
  [ 9  9  9]
  [ 9  9  9]
  [ 8  8  8]]]",0
1143,"[[[  3   3   3]
  [  4   4   4]
  [  4   4   4]
  ...
  [135 135 135]
  [139 139 139]
  [165 165 165]]

 [[ 26  26  26]
  [ 27  27  27]
  [ 27  27  27]
  ...
  [118 118 118]
  [128 128 128]
  [161 161 161]]

 [[ 21  21  21]
  [ 54  54  54]
  [126 126 126]
  ...
  [104 104 104]
  [127 127 127]
  [156 156 156]]

 ...

 [[ 40  40  40]
  [ 99  99  99]
  [169 169 169]
  ...
  [  3   3   3]
  [  5   5   5]
  [  6   6   6]]

 [[ 43  43  43]
  [104 104 104]
  [170 170 170]
  ...
  [  3   3   3]
  [  5   5   5]
  [  6   6   6]]

 [[ 47  47  47]
  [116 116 116]
  [173 173 173]
  ...
  [  3   3   3]
  [  5   5   5]
  [  6   6   6]]]",0
1144,"[[[ 1  1  1]
  [ 2  2  2]
  [ 3  3  3]
  ...
  [ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 3  3  3]
  [ 4  4  4]
  [ 5  5  5]
  ...
  [ 1  1  1]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 5  5  5]
  [ 6  6  6]
  [10 10 10]
  ...
  [ 3  3  3]
  [ 2  2  2]
  [ 1  1  1]]

 ...

 [[ 5  5  5]
  [ 8  8  8]
  [23 23 23]
  ...
  [ 2  2  2]
  [ 5  5  5]
  [11 11 11]]

 [[ 4  4  4]
  [ 4  4  4]
  [42 42 42]
  ...
  [ 3  3  3]
  [ 5  5  5]
  [10 10 10]]

 [[ 5  5  5]
  [ 7  7  7]
  [34 34 34]
  ...
  [ 3  3  3]
  [ 4  4  4]
  [10 10 10]]]",0
1145,"[[[  7   7   7]
  [  8   8   8]
  [  9   9   9]
  ...
  [ 10  10  10]
  [  5   5   5]
  [  3   3   3]]

 [[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [ 22  22  22]
  [ 20  20  20]
  [ 16  16  16]]

 [[  7   7   7]
  [  7   7   7]
  [  7   7   7]
  ...
  [ 33  33  33]
  [ 30  30  30]
  [ 25  25  25]]

 ...

 [[ 71  71  71]
  [183 183 183]
  [236 236 236]
  ...
  [ 15  15  15]
  [ 17  17  17]
  [ 18  18  18]]

 [[ 70  70  70]
  [187 187 187]
  [241 241 241]
  ...
  [ 15  15  15]
  [ 17  17  17]
  [ 18  18  18]]

 [[ 63  63  63]
  [179 179 179]
  [238 238 238]
  ...
  [ 15  15  15]
  [ 17  17  17]
  [ 18  18  18]]]",0
1146,"[[[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [  3   3   3]
  [  3   3   3]
  [  4   4   4]]

 [[  3   3   3]
  [  1   1   1]
  [  1   1   1]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 [[ 13  13  13]
  [  3   3   3]
  [  3   3   3]
  ...
  [  3   3   3]
  [  3   3   3]
  [  3   3   3]]

 ...

 [[  9   9   9]
  [ 40  40  40]
  [ 85  85  85]
  ...
  [ 95  95  95]
  [ 52  52  52]
  [ 12  12  12]]

 [[  8   8   8]
  [ 36  36  36]
  [ 93  93  93]
  ...
  [112 112 112]
  [ 50  50  50]
  [ 11  11  11]]

 [[  8   8   8]
  [ 44  44  44]
  [108 108 108]
  ...
  [124 124 124]
  [ 49  49  49]
  [ 11  11  11]]]",0
1147,"[[[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [  2   2   2]
  [  1   1   1]
  [  1   1   1]]

 [[  2   2   2]
  [  1   1   1]
  [  2   2   2]
  ...
  [  4   4   4]
  [  3   3   3]
  [  2   2   2]]

 [[  2   2   2]
  [  4   4   4]
  [  5   5   5]
  ...
  [  8   8   8]
  [  6   6   6]
  [  4   4   4]]

 ...

 [[141 141 141]
  [173 173 173]
  [181 181 181]
  ...
  [ 14  14  14]
  [  7   7   7]
  [  4   4   4]]

 [[145 145 145]
  [170 170 170]
  [194 194 194]
  ...
  [ 11  11  11]
  [  7   7   7]
  [  3   3   3]]

 [[151 151 151]
  [177 177 177]
  [189 189 189]
  ...
  [  8   8   8]
  [  5   5   5]
  [  2   2   2]]]",0
1148,"[[[122 122 122]
  [159 159 159]
  [ 62  62  62]
  ...
  [117 117 117]
  [191 191 191]
  [165 165 165]]

 [[ 97  97  97]
  [ 84  84  84]
  [ 75  75  75]
  ...
  [125 125 125]
  [203 203 203]
  [193 193 193]]

 [[ 99  99  99]
  [ 72  72  72]
  [172 172 172]
  ...
  [134 134 134]
  [203 203 203]
  [198 198 198]]

 ...

 [[124 124 124]
  [134 134 134]
  [176 176 176]
  ...
  [ 21  21  21]
  [ 22  22  22]
  [ 22  22  22]]

 [[130 130 130]
  [138 138 138]
  [189 189 189]
  ...
  [ 21  21  21]
  [ 22  22  22]
  [ 22  22  22]]

 [[136 136 136]
  [151 151 151]
  [194 194 194]
  ...
  [ 21  21  21]
  [ 22  22  22]
  [ 22  22  22]]]",0
1149,"[[[ 1  1  1]
  [ 5  5  5]
  [10 10 10]
  ...
  [13 13 13]
  [11 11 11]
  [11 11 11]]

 [[10 10 10]
  [13 13 13]
  [16 16 16]
  ...
  [21 21 21]
  [16 16 16]
  [12 12 12]]

 [[15 15 15]
  [16 16 16]
  [39 39 39]
  ...
  [35 35 35]
  [23 23 23]
  [15 15 15]]

 ...

 [[ 7  7  7]
  [ 7  7  7]
  [ 5  5  5]
  ...
  [23 23 23]
  [ 9  9  9]
  [10 10 10]]

 [[ 7  7  7]
  [ 7  7  7]
  [ 5  5  5]
  ...
  [40 40 40]
  [ 9  9  9]
  [10 10 10]]

 [[ 7  7  7]
  [ 7  7  7]
  [ 5  5  5]
  ...
  [53 53 53]
  [ 9  9  9]
  [10 10 10]]]",0
1150,"[[[  8   8   8]
  [  1   1   1]
  [ 14  14  14]
  ...
  [  1   1   1]
  [  0   0   0]
  [  0   0   0]]

 [[  6   6   6]
  [  0   0   0]
  [ 34  34  34]
  ...
  [  6   6   6]
  [  3   3   3]
  [  3   3   3]]

 [[  5   5   5]
  [  0   0   0]
  [ 31  31  31]
  ...
  [  9   9   9]
  [ 15  15  15]
  [ 16  16  16]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [169 169 169]
  [176 176 176]
  [184 184 184]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [167 167 167]
  [175 175 175]
  [179 179 179]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [173 173 173]
  [193 193 193]
  [199 199 199]]]",0
1151,"[[[ 1  1  1]
  [ 1  1  1]
  [ 4  4  4]
  ...
  [ 5  5  5]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 2  2  2]
  [ 1  1  1]
  [26 26 26]
  ...
  [ 8  8  8]
  [ 6  6  6]
  [ 1  1  1]]

 [[ 2  2  2]
  [ 2  2  2]
  [29 29 29]
  ...
  [10 10 10]
  [ 8  8  8]
  [ 5  5  5]]

 ...

 [[ 4  4  4]
  [30 30 30]
  [79 79 79]
  ...
  [55 55 55]
  [ 5  5  5]
  [ 4  4  4]]

 [[ 4  4  4]
  [28 28 28]
  [84 84 84]
  ...
  [67 67 67]
  [ 6  6  6]
  [ 4  4  4]]

 [[ 8  8  8]
  [34 34 34]
  [92 92 92]
  ...
  [85 85 85]
  [ 8  8  8]
  [ 5  5  5]]]",0
1152,"[[[  1   1   1]
  [  1   1   1]
  [ 40  40  40]
  ...
  [157 157 157]
  [155 155 155]
  [150 150 150]]

 [[  2   2   2]
  [  2   2   2]
  [ 39  39  39]
  ...
  [103 103 103]
  [117 117 117]
  [134 134 134]]

 [[  7   7   7]
  [  4   4   4]
  [ 18  18  18]
  ...
  [ 47  47  47]
  [ 43  43  43]
  [ 28  28  28]]

 ...

 [[ 61  61  61]
  [ 99  99  99]
  [119 119 119]
  ...
  [ 10  10  10]
  [  7   7   7]
  [  2   2   2]]

 [[ 70  70  70]
  [111 111 111]
  [125 125 125]
  ...
  [  9   9   9]
  [  6   6   6]
  [  1   1   1]]

 [[ 83  83  83]
  [117 117 117]
  [134 134 134]
  ...
  [ 13  13  13]
  [  5   5   5]
  [  0   0   0]]]",0
1153,"[[[ 36  36  36]
  [ 15  15  15]
  [ 19  19  19]
  ...
  [  4   4   4]
  [  4   4   4]
  [  7   7   7]]

 [[ 30  30  30]
  [  6   6   6]
  [ 28  28  28]
  ...
  [  2   2   2]
  [  7   7   7]
  [  3   3   3]]

 [[ 33  33  33]
  [ 16  16  16]
  [  6   6   6]
  ...
  [ 10  10  10]
  [ 33  33  33]
  [ 18  18  18]]

 ...

 [[ 47  47  47]
  [111 111 111]
  [142 142 142]
  ...
  [ 50  50  50]
  [ 22  22  22]
  [  8   8   8]]

 [[ 51  51  51]
  [118 118 118]
  [150 150 150]
  ...
  [ 48  48  48]
  [ 22  22  22]
  [  8   8   8]]

 [[ 62  62  62]
  [126 126 126]
  [152 152 152]
  ...
  [ 49  49  49]
  [ 19  19  19]
  [  7   7   7]]]",0
1154,"[[[17 17 17]
  [10 10 10]
  [ 5  5  5]
  ...
  [23 23 23]
  [23 23 23]
  [23 23 23]]

 [[16 16 16]
  [ 7  7  7]
  [ 5  5  5]
  ...
  [22 22 22]
  [21 21 21]
  [21 21 21]]

 [[16 16 16]
  [ 5  5  5]
  [ 4  4  4]
  ...
  [21 21 21]
  [22 22 22]
  [21 21 21]]

 ...

 [[14 14 14]
  [15 15 15]
  [15 15 15]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 6  6  6]]

 [[14 14 14]
  [14 14 14]
  [15 15 15]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 6  6  6]]

 [[13 13 13]
  [15 15 15]
  [15 15 15]
  ...
  [ 8  8  8]
  [ 7  7  7]
  [ 6  6  6]]]",0
1155,"[[[  2   2   2]
  [  2   2   2]
  [  2   2   2]
  ...
  [  2   2   2]
  [  1   1   1]
  [  1   1   1]]

 [[ 25  25  25]
  [ 26  26  26]
  [ 22  22  22]
  ...
  [  7   7   7]
  [  3   3   3]
  [  1   1   1]]

 [[ 20  20  20]
  [ 12  12  12]
  [ 15  15  15]
  ...
  [ 10  10  10]
  [ 12  12  12]
  [  9   9   9]]

 ...

 [[102 102 102]
  [134 134 134]
  [157 157 157]
  ...
  [  4   4   4]
  [  0   0   0]
  [  3   3   3]]

 [[108 108 108]
  [151 151 151]
  [159 159 159]
  ...
  [  3   3   3]
  [  0   0   0]
  [  3   3   3]]

 [[134 134 134]
  [155 155 155]
  [160 160 160]
  ...
  [  2   2   2]
  [  0   0   0]
  [  3   3   3]]]",0
1156,"[[[  1   1   1]
  [  4   4   4]
  [  9   9   9]
  ...
  [ 18  18  18]
  [ 47  47  47]
  [149 149 149]]

 [[ 10  10  10]
  [ 21  21  21]
  [ 29  29  29]
  ...
  [ 75  75  75]
  [ 93  93  93]
  [164 164 164]]

 [[ 29  29  29]
  [ 38  38  38]
  [ 44  44  44]
  ...
  [ 85  85  85]
  [ 91  91  91]
  [178 178 178]]

 ...

 [[200 200 200]
  [208 208 208]
  [212 212 212]
  ...
  [168 168 168]
  [130 130 130]
  [ 74  74  74]]

 [[204 204 204]
  [210 210 210]
  [214 214 214]
  ...
  [171 171 171]
  [135 135 135]
  [ 78  78  78]]

 [[217 217 217]
  [220 220 220]
  [223 223 223]
  ...
  [188 188 188]
  [150 150 150]
  [123 123 123]]]",0
1157,"[[[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [ 11  11  11]
  [ 11  11  11]
  [ 11  11  11]]

 [[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [ 10  10  10]
  [ 11  11  11]
  [ 11  11  11]]

 [[ 10  10  10]
  [ 10  10  10]
  [ 10  10  10]
  ...
  [ 10  10  10]
  [ 10  10  10]
  [ 11  11  11]]

 ...

 [[182 182 182]
  [197 197 197]
  [228 228 228]
  ...
  [234 234 234]
  [224 224 224]
  [211 211 211]]

 [[187 187 187]
  [202 202 202]
  [229 229 229]
  ...
  [231 231 231]
  [224 224 224]
  [210 210 210]]

 [[199 199 199]
  [211 211 211]
  [229 229 229]
  ...
  [225 225 225]
  [221 221 221]
  [217 217 217]]]",0
1158,"[[[  5   5   5]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  2   2   2]]

 [[  5   5   5]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  3   3   3]]

 [[  6   6   6]
  [  0   0   0]
  [  0   0   0]
  ...
  [  0   0   0]
  [  0   0   0]
  [  3   3   3]]

 ...

 [[  9   9   9]
  [ 34  34  34]
  [104 104 104]
  ...
  [  2   2   2]
  [  6   6   6]
  [ 11  11  11]]

 [[  5   5   5]
  [ 63  63  63]
  [137 137 137]
  ...
  [ 10  10  10]
  [  5   5   5]
  [  9   9   9]]

 [[ 10  10  10]
  [ 81  81  81]
  [157 157 157]
  ...
  [ 23  23  23]
  [  4   4   4]
  [ 10  10  10]]]",0
1159,"[[[ 7  7  7]
  [ 7  7  7]
  [ 7  7  7]
  ...
  [ 8  8  8]
  [ 9  9  9]
  [ 9  9  9]]

 [[ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 9  9  9]]

 [[ 6  6  6]
  [ 6  6  6]
  [ 6  6  6]
  ...
  [ 8  8  8]
  [ 8  8  8]
  [ 8  8  8]]

 ...

 [[14 14 14]
  [10 10 10]
  [10 10 10]
  ...
  [50 50 50]
  [49 49 49]
  [49 49 49]]

 [[13 13 13]
  [ 9  9  9]
  [10 10 10]
  ...
  [44 44 44]
  [56 56 56]
  [57 57 57]]

 [[12 12 12]
  [ 9  9  9]
  [10 10 10]
  ...
  [43 43 43]
  [63 63 63]
  [56 56 56]]]",0
1160,"[[[ 15  15  15]
  [  9   9   9]
  [ 10  10  10]
  ...
  [ 33  33  33]
  [ 29  29  29]
  [ 44  44  44]]

 [[  3   3   3]
  [  1   1   1]
  [  2   2   2]
  ...
  [  7   7   7]
  [  2   2   2]
  [  6   6   6]]

 [[ 11  11  11]
  [  3   3   3]
  [  5   5   5]
  ...
  [ 99  99  99]
  [  0   0   0]
  [  2   2   2]]

 ...

 [[231 231 231]
  [206 206 206]
  [209 209 209]
  ...
  [184 184 184]
  [167 167 167]
  [179 179 179]]

 [[227 227 227]
  [201 201 201]
  [206 206 206]
  ...
  [182 182 182]
  [164 164 164]
  [170 170 170]]

 [[218 218 218]
  [186 186 186]
  [196 196 196]
  ...
  [181 181 181]
  [158 158 158]
  [155 155 155]]]",0
1161,"[[[  7   7   7]
  [  7   7   7]
  [  6   6   6]
  ...
  [  3   3   3]
  [  6   6   6]
  [ 15  15  15]]

 [[  3   3   3]
  [  2   2   2]
  [  2   2   2]
  ...
  [  3   3   3]
  [  6   6   6]
  [ 12  12  12]]

 [[  2   2   2]
  [  1   1   1]
  [  0   0   0]
  ...
  [  3   3   3]
  [  6   6   6]
  [ 12  12  12]]

 ...

 [[158 158 158]
  [120 120 120]
  [147 147 147]
  ...
  [ 67  67  67]
  [ 20  20  20]
  [ 16  16  16]]

 [[151 151 151]
  [142 142 142]
  [201 201 201]
  ...
  [ 83  83  83]
  [ 26  26  26]
  [ 16  16  16]]

 [[165 165 165]
  [210 210 210]
  [235 235 235]
  ...
  [129 129 129]
  [ 58  58  58]
  [ 25  25  25]]]",0
1162,"[[[ 12  12  12]
  [ 14  14  14]
  [ 20  20  20]
  ...
  [ 59  59  59]
  [ 51  51  51]
  [ 39  39  39]]

 [[ 13  13  13]
  [ 18  18  18]
  [ 30  30  30]
  ...
  [ 67  67  67]
  [ 59  59  59]
  [ 44  44  44]]

 [[ 15  15  15]
  [ 22  22  22]
  [ 41  41  41]
  ...
  [ 79  79  79]
  [ 57  57  57]
  [ 43  43  43]]

 ...

 [[ 16  16  16]
  [ 71  71  71]
  [133 133 133]
  ...
  [  2   2   2]
  [  4   4   4]
  [  7   7   7]]

 [[ 22  22  22]
  [ 77  77  77]
  [144 144 144]
  ...
  [  1   1   1]
  [  5   5   5]
  [  7   7   7]]

 [[ 24  24  24]
  [ 96  96  96]
  [156 156 156]
  ...
  [  2   2   2]
  [  4   4   4]
  [  7   7   7]]]",0
1163,"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 2  2  2]
  [ 2  2  2]
  [ 2  2  2]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 7  7  7]
  [ 4  4  4]
  [ 2  2  2]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 4  4  4]
  ...
  [22 22 22]
  [11 11 11]
  [ 7  7  7]]

 ...

 [[54 54 54]
  [38 38 38]
  [29 29 29]
  ...
  [23 23 23]
  [ 3  3  3]
  [ 3  3  3]]

 [[18 18 18]
  [ 7  7  7]
  [ 3  3  3]
  ...
  [25 25 25]
  [ 6  6  6]
  [ 3  3  3]]

 [[21 21 21]
  [ 8  8  8]
  [ 3  3  3]
  ...
  [51 51 51]
  [29 29 29]
  [ 3  3  3]]]",0
